x	y	B2	B3	B4	B5	B6	B7	B8	B8A	B11	B12	clase
512565	553935	1254	1501	1272	1854.125	3314.1875	3826.6875	4109	4139.4375	2953.6875	1872.25	vegetacion
512475	554055	1270	1470	1275	1790.25	3507.3125	4144.75	4140	4501.25	2771.5625	1781.625	vegetacion
510405	561095	1270	1518	1301	1873.4375	3685.8125	4418.5	4520	4801.5	2896.0625	1857.9375	vegetacion
512845	554295	1191	1388	1187	1602.8125	3660.25	4490.9375	4649	4857.5625	2610.125	1660.5	vegetacion
515155	553245	1302	1560	1363	1936.1875	3325.8125	3805.625	3678	4119.4375	3037.125	1957	vegetacion
510135	554725	1379	1684	1503	2050.8125	3667.4375	4200.5625	4199	4563.5625	3379.8125	2148.1875	vegetacion
512465	554115	1253	1472	1256	1756	3347.6875	4007.5	3924	4351.875	2675.4375	1704.25	vegetacion
510485	554325	1254	1512	1297	1909.5	3524.9375	4095.75	4236	4410.9375	2944.5625	1875	vegetacion
509095	558215	1290	1540	1343	1944.875	3406.8125	3871.6875	3980	4213.5625	2943.3125	1910.625	vegetacion
510005	554185	1262	1479	1253	1870	3888.375	4577.625	4760	4884.8125	2921.5	1867.875	vegetacion
517715	555335	1310	1529	1331	1905.875	3471.8125	4007	3915	4400.625	2856.5	1838.375	vegetacion
508795	558455	1304	1544	1344	1965.1875	3333.875	3806.3125	3762	4142.1875	2958.6875	1930.0625	vegetacion
509485	557965	1301	1534	1341	1914.125	3466.0625	3958.875	3951	4332	2911.5	1860	vegetacion
510465	554725	1330	1572	1388	1979.1875	3311.0625	3732.5	3953	4005.1875	3133.3125	2034.6875	vegetacion
509335	558105	1287	1514	1325	1920.9375	3461.9375	3944.9375	4051	4270.375	3013.5	1941.6875	vegetacion
517475	555405	1259	1462	1259	1839.3125	3246	3704.8125	3647	4023.3125	2806.1875	1812.9375	vegetacion
508865	558615	1339	1546	1414	1962.5625	3361.4375	3767.25	3690	4082.0625	2999.8125	1975.375	vegetacion
511475	554605	1254	1461	1274	1762.6875	3508.6875	4217.3125	4232	4587.0625	2691.0625	1743.5	vegetacion
510155	554215	1245	1455	1240	1813.0625	3793.75	4512.25	4744	4860.5625	2848.375	1797.4375	vegetacion
511875	558835	1267	1467	1274	1757.5	3474.9375	4113.25	4093	4513.5	2726.8125	1734.375	vegetacion
511725	554385	1292	1473	1310	1909.1875	3712.375	4328.0625	4279	4665.4375	2917	1906.6875	vegetacion
509425	554275	1304	1555	1329	1940.125	3392.3125	3854.125	3874	4168.0625	2846.625	1815.375	vegetacion
509945	554675	1282	1490	1285	1910.5625	4022.625	4738.4375	4897	5107.3125	2931.125	1835.0625	vegetacion
508785	554055	1291	1516	1330	1869.625	3397.9375	3906.1875	3910	4212.1875	2748.5625	1748.25	vegetacion
515965	555795	1314	1574	1355	2013.0625	3980.875	4635.25	4652	4980.5625	3042.0625	1914.375	vegetacion
509075	558335	1272	1546	1292	1957.8125	3702.6875	4236.375	4415	4571	2883	1853.4375	vegetacion
509325	553965	1302	1545	1311	1949	3338.5	3735.875	3908	4055	2906.3125	1876.125	vegetacion
510335	553785	1319	1563	1364	1913.125	3728.1875	4292.875	4327	4681.75	2864.6875	1819.125	vegetacion
508935	558425	1275	1487	1301	1909.75	3362	3819.8125	3679	4134.25	2855.875	1834.375	vegetacion
516135	555695	1282	1562	1288	1890.625	3517.75	4079.6875	4285	4391.1875	2896.625	1863.5	vegetacion
515235	553445	1335	1582	1385	1961.9375	3649.625	4233.875	4256	4594	2973.625	1896.125	vegetacion
515795	554025	1290	1514	1341	1910.25	3363.375	3860.0625	3677	4211.125	2932.8125	1905.625	vegetacion
517385	555615	1284	1547	1282	2000.5	4160	4929.9375	5040	5295.75	2949.8125	1854.125	vegetacion
516135	555845	1276	1495	1288	1896.125	3534.8125	4107.625	4123	4442.375	2860.5625	1823.3125	vegetacion
508845	558585	1275	1496	1302	1904.375	3308.5625	3735.1875	3889	4051.0625	2912.375	1898.125	vegetacion
510545	560295	1308	1521	1290	1932.1875	3566.0625	4163.875	4188	4478.5625	3050.8125	1946.875	vegetacion
510205	553775	1294	1586	1335	2037.25	3670.75	4116	4125	4431.375	2893.4375	1838.0625	vegetacion
509255	553955	1316	1538	1334	1914.6875	3258.75	3645.1875	3681	3943.3125	2853.75	1855.9375	vegetacion
511825	558525	1264	1487	1273	1832.3125	3687	4439.125	4663	4775.6875	2831.625	1774.1875	vegetacion
515155	553255	1321	1571	1428	1921.0625	3306.9375	3770.0625	3752	4082.5	3013.875	1947.3125	vegetacion
512765	553845	1254	1489	1245	1763.3125	3527.875	4195	4293	4545.5625	2663.5	1709.75	vegetacion
509015	558295	1298	1509	1336	1911.4375	3331.625	3767.1875	3686	4068.125	2798.375	1828.3125	vegetacion
510195	554705	1319	1520	1294	1857.9375	3987.0625	4818.1875	4980	5251.25	2933.6875	1829.6875	vegetacion
508615	558515	1319	1520	1354	1921.5625	3429.3125	3863.75	3712	4206.25	2985.5625	1971.6875	vegetacion
514805	562025	1292	1502	1336	1862.5625	3207.25	3706.625	3894	4029.75	2879.0625	1897.0625	vegetacion
509345	557985	1292	1522	1344	1915.5	3202.25	3601.8125	3691	3933.6875	2909.9375	1905	vegetacion
517605	554795	1304	1536	1360	1908.125	3317	3763	3850	4114.5625	2933.0625	1923.875	vegetacion
517735	554895	1292	1565	1300	1938	3535.375	4092.3125	4333	4442.8125	2881.0625	1827.9375	vegetacion
509015	553855	1283	1537	1306	1950.375	3582.6875	4149.25	4249	4473	2882.625	1837.3125	vegetacion
508755	553995	1282	1512	1344	1937.625	3401.625	3916.3125	3964	4265.75	2957.75	1885.0625	vegetacion
508965	558255	1304	1522	1360	1921.9375	3343.0625	3824.8125	3850	4135	2869	1877.1875	vegetacion
511725	554735	1317	1538	1318	1840.8125	3564.1875	4107	4471	4375.3125	2759.75	1810.25	vegetacion
509185	554005	1270	1482	1292	1871.5625	3228.625	3665	3647	4003.3125	2805.8125	1821.5625	vegetacion
510425	560945	1309	1594	1328	1984	4104.8125	5158.3125	5365	5526.625	3132.625	1963	vegetacion
508695	554265	1326	1578	1362	1968.375	3419.625	3899.9375	3929	4190.25	2992.1875	1924	vegetacion
509645	554805	1331	1568	1339	1978.0625	3829.875	4456.5625	4727	4839.3125	2937.375	1847	vegetacion
509545	554385	1285	1490	1327	1871.8125	3073.9375	3500.9375	3477	3801.3125	2879.875	1893.625	vegetacion
509545	554665	1270	1484	1310	1871.375	3334.3125	3804.625	3874	4147.5	2863.8125	1804	vegetacion
511755	558965	1295	1485	1358	1855.125	3003.75	3499.375	3570	3880.1875	2911.5625	1996.125	vegetacion
515095	553075	1297	1548	1344	1923.3125	3661.8125	4237.8125	4460	4580.625	2987.125	1918.75	vegetacion
509495	554805	1308	1567	1333	1910.625	3490.1875	3999.5	3976	4334.875	2845.4375	1818.375	vegetacion
508685	554075	1247	1496	1269	1913.8125	3659.5625	4238.625	4288	4573.3125	2872.4375	1800.25	vegetacion
510515	561355	1260	1454	1284	1878.75	3792.5625	4624.75	4112	4967.4375	2978.375	1922.75	vegetacion
508915	553965	1291	1502	1304	1917.625	3150.5	3525.375	3581	3812.5625	2866.125	1865.5	vegetacion
510005	554455	1247	1467	1251	1926.6875	3977.1875	4730.5625	4592	5098.5	2897.875	1802.4375	vegetacion
512465	554015	1270	1523	1311	1888.9375	3604.5	4156.1875	4211	4485.4375	3011.875	1919	vegetacion
508935	558655	1270	1442	1293	1865.125	3239.5	3683.0625	3456	3954.1875	2809.8125	1874.9375	vegetacion
515285	553555	1298	1511	1378	1896.3125	3417	3919.625	3830	4313.25	2993.4375	1941.125	vegetacion
512905	553865	1319	1560	1344	1912.1875	3446	3928.3125	4019	4306.75	2998.75	1921.1875	vegetacion
510055	553995	1319	1543	1368	1913.375	3327.75	3820	3707	4163.9375	2851.25	1895.5625	vegetacion
510475	554225	1294	1525	1333	1913.375	3598.8125	4211.3125	4409	4575.1875	3052.25	1947.9375	vegetacion
509425	554755	1294	1507	1345	1943.3125	3440.9375	3874.25	4016	4202.1875	2897.4375	1873.5625	vegetacion
510545	560875	1296	1454	1319	1853.5625	3518.6875	4163.6875	3671	4425.4375	2909.25	1872	vegetacion
517605	555305	1280	1530	1285	1893.4375	3844.5	4563.75	4785	4946.8125	2905.875	1813.5	vegetacion
508935	553675	1319	1532	1318	1897.5	3879.875	4563.75	4465	4890.0625	2910.75	1825.6875	vegetacion
508735	558515	1279	1510	1283	1911.5	3514.4375	4066.8125	4100	4358.3125	2891.4375	1837.5	vegetacion
510445	554965	1286	1536	1287	1931.9375	3980.0625	4728.3125	4951	5120.625	2880.375	1824.5	vegetacion
509095	558015	1314	1541	1336	1939.3125	3461.375	3920.75	3828	4197.6875	2942.75	1907.9375	vegetacion
509235	553515	1314	1556	1355	1971.9375	3267.5	3649	3597	3960.125	2876.5	1861.5625	vegetacion
515925	555765	1267	1441	1276	1868.4375	3459.0625	3999.4375	3595	4323.875	2775.125	1800.8125	vegetacion
517625	555265	1281	1521	1286	1895.625	3489.125	4090.75	4296	4420.625	2902.5	1825.3125	vegetacion
515885	555715	1328	1571	1370	1961.8125	3730.3125	4354.4375	4300	4647.4375	2976.1875	1900.5	vegetacion
509565	554625	1302	1544	1331	1959.0625	3402.9375	3828	3928	4177.9375	2914.875	1865.125	vegetacion
510085	554005	1274	1503	1262	1878.5	3679.75	4292.6875	4355	4653.1875	2921.9375	1861.9375	vegetacion
517255	554905	1281	1499	1294	1915.5625	3516.375	4078.375	4184	4429.4375	2945.5625	1901.625	vegetacion
510015	553815	1422	1816	1524	2302.125	3904.1875	4385.25	4388	4710.1875	3192.5	1988.6875	vegetacion
508995	554575	1277	1524	1326	1934.8125	3459.1875	3958.6875	4140	4274.6875	2904.625	1845	vegetacion
510455	561045	1308	1604	1322	1955.4375	3980.3125	4910.125	5021	5294.125	3038.25	1928.0625	vegetacion
511955	558735	1288	1514	1290	1835.375	3615	4160.8125	4077	4478.8125	2773.125	1797.5625	vegetacion
515275	553615	1272	1476	1296	1818.4375	3390.3125	3960.5	3954	4323.625	2887.75	1856	vegetacion
517625	555235	1262	1475	1255	1863.1875	3484.8125	4036.75	3900	4421.1875	2916.1875	1849.125	vegetacion
509295	558265	1296	1526	1294	1983.5	3470.625	3925.5625	4042	4176.5	2945.25	1920.1875	vegetacion
514755	562075	1310	1532	1390	1966.25	3126.25	3476	3468	3770.0625	3044.5625	2061.0625	vegetacion
510275	554105	1280	1556	1277	1975.625	3885.8125	4506.0625	4628	4860.0625	2869	1788.5625	vegetacion
510145	553935	1325	1575	1350	2072.8125	3555.5	4054.5625	3999	4374.4375	2899.5625	1872.25	vegetacion
515795	555765	1312	1553	1334	1979.5625	3585.6875	4131.0625	4200	4436	2947.5	1914.5	vegetacion
508605	554075	1296	1508	1288	1874.9375	3545.75	4113.9375	4050	4428.4375	2795.1875	1757.3125	vegetacion
510395	561165	1311	1567	1314	1967.8125	3919	4697.0625	4954	5075.8125	3037.25	1982.75	vegetacion
517595	554565	1293	1520	1322	1993.5625	3610	4118.5625	4127	4420.125	2969.625	1927.3125	vegetacion
512705	554105	1285	1495	1312	1794.0625	3587.1875	4321.9375	4568	4654.1875	2758.5625	1751	vegetacion
515665	553795	1342	1562	1444	1950.375	3129.1875	3522.0625	3590	3848.75	3052.9375	2025.4375	vegetacion
509485	553745	1328	1568	1335	1907	3559.25	4113.9375	4200	4494.5	2895.75	1832.6875	vegetacion
508825	553965	1275	1534	1307	1935.125	3501.125	4014.6875	4263	4374.875	2892.4375	1832.625	vegetacion
510145	554065	1275	1524	1297	1914.8125	3609.5625	4182.6875	4107	4506.8125	2906.5	1811.8125	vegetacion
515785	560075	1294	1488	1312	1833	3430.6875	3957.0625	4060	4382.5625	2914.875	1870.125	vegetacion
517335	554625	1306	1572	1314	1909.3125	3756.5625	4364.8125	4844	4744.9375	2889.625	1841.6875	vegetacion
510485	560945	1298	1505	1314	1895.4375	4084.75	5034.125	4671	5418.875	3062.875	1902	vegetacion
509415	554645	1292	1531	1319	1935.375	3544.25	4106.1875	4151	4433.9375	2897.6875	1837.0625	vegetacion
510435	560795	1300	1596	1305	1914.3125	3717.875	4515.6875	4749	4963.9375	2843.25	1831.9375	vegetacion
510465	560555	1287	1592	1307	1921.9375	4046.5	5118.625	5313	5509.4375	2967.75	1863.375	vegetacion
510325	553955	1268	1531	1280	1958.9375	3826.125	4396.9375	4640	4773.75	2891.3125	1811.8125	vegetacion
510165	554585	1310	1583	1366	2015	3856.9375	4434.6875	4784	4899.125	3229.5625	2060.625	vegetacion
509085	558115	1305	1553	1334	2018.375	3493.9375	3895	4023	4192	2998.625	1944.9375	vegetacion
508545	558425	1233	1491	1257	1823.3125	3510.25	4116.375	4214	4387	2810.9375	1806.9375	vegetacion
510095	554455	1256	1496	1274	1858.875	3715	4213.5	4376	4519.4375	2762.9375	1759.125	vegetacion
508905	554165	1282	1528	1310	1888.875	3507.6875	4118.75	4297	4446.1875	2840.3125	1788.25	vegetacion
508775	558275	1282	1499	1328	1918.25	3442.9375	3961.875	4002	4297	2888.1875	1859.375	vegetacion
510525	560785	1299	1540	1318	1918.8125	3765.625	4633.25	4684	4948.125	2949.3125	1869.0625	vegetacion
515405	553835	1300	1530	1334	1863.4375	3628.125	4343	4572	4743.3125	2965.0625	1887.875	vegetacion
515675	560015	1277	1544	1310	1887.9375	3518.375	4054.8125	4042	4426.8125	2905.0625	1883.9375	vegetacion
511795	554415	1312	1570	1354	1959.5	3510.25	3931.4375	4067	4258.125	2946.3125	1954.5625	vegetacion
508825	554375	1300	1545	1378	1929.5	3439.25	3961	3691	4250.3125	2837.4375	1793.8125	vegetacion
508835	558065	1256	1515	1292	1924.6875	3432.0625	3892.4375	4124	4252.9375	2901.875	1895.75	vegetacion
517705	555145	1287	1572	1310	1892.5	3469.1875	3996.0625	4240	4340.75	2983.5625	1884.25	vegetacion
511885	558875	1233	1374	1247	1701.875	3453.25	4138.875	4066	4449.3125	2695.9375	1734.8125	vegetacion
509285	554645	1283	1511	1301	1895.125	3432.4375	3974.75	3979	4277.25	2807.625	1794.5	vegetacion
509025	554615	1287	1522	1329	1938.4375	3578.25	4141.75	4005	4455.625	2841.5625	1794.375	vegetacion
517705	555055	1255	1461	1275	1839.0625	3302.75	3818.625	3973	4157.0625	2877.1875	1864.75	vegetacion
511905	554725	1271	1539	1291	1819.375	3430.875	4002.3125	4274	4374.125	2770.375	1796.5	vegetacion
515625	553975	1430	1634	1620	2116.375	3089.8125	3437.3125	3373	3751.625	3217.25	2193.8125	vegetacion
517875	555495	1317	1540	1329	1957.75	3442.25	3952.1875	3886	4313.5625	2913.875	1911.4375	vegetacion
510355	554945	1325	1620	1389	2043.8125	3422.1875	3867	3799	4213.5	3042.5625	1967.8125	vegetacion
517715	554795	1266	1466	1303	1813.75	3301.9375	3867	3897	4175.875	2845.4375	1875.6875	vegetacion
510445	554655	1306	1542	1360	1972.0625	3190.75	3586.625	3622	3915.0625	3102.875	2038.25	vegetacion
509155	554275	1294	1532	1313	1932.6875	3486.875	4003.1875	3990	4368.9375	2876.8125	1837.8125	vegetacion
509505	554915	1292	1502	1300	1860.9375	3452	3997.1875	3742	4326.375	2779.375	1775.125	vegetacion
509955	554385	1273	1548	1263	1979.1875	4412.375	5264.4375	5331	5592	3003.3125	1847.5625	vegetacion
510065	554415	1247	1453	1228	1863.25	3941.625	4599.0625	4416	4912.125	2794.6875	1772.625	vegetacion
517355	555495	1267	1484	1324	1865.9375	3213.0625	3716.0625	3658	4021.375	2785.9375	1840.0625	vegetacion
510545	554235	1263	1493	1311	1824.25	3585.8125	4195.5625	4516	4530.0625	2847.875	1818.625	vegetacion
516045	555695	1284	1493	1302	1913.1875	3664.8125	4225.9375	4209	4567.125	2927.625	1853.1875	vegetacion
509245	554125	1326	1545	1334	1947.9375	3427.3125	3902.9375	3927	4201.375	2887.1875	1863.75	vegetacion
510485	561305	1310	1612	1344	1986.1875	3986.9375	4985.9375	5273	5343.625	3048.9375	1932.5	vegetacion
510125	554045	1272	1538	1288	1938.0625	3739.3125	4406	4320	4740.75	2866.875	1812.9375	vegetacion
509115	558565	1262	1461	1280	1896	3513.375	4077.5	4233	4362.375	2939.125	1911.5	vegetacion
509035	558385	1282	1470	1292	1875.1875	3318.5625	3794.625	3886	4077.5	2816.25	1821.625	vegetacion
511815	554775	1262	1500	1283	1786.0625	3449.75	4120.875	4175	4522.9375	2681.4375	1757.4375	vegetacion
517605	555525	1264	1505	1282	1909	3491.6875	4031.75	4042	4385.4375	2891.375	1862.4375	vegetacion
512685	553845	1256	1508	1305	1856.75	3412	3955.25	4116	4300.25	2943.6875	1881.5	vegetacion
509955	554465	1258	1480	1255	1884.75	3661	4339	4332	4698.625	2759.375	1743.0625	vegetacion
509595	554155	1314	1522	1312	1886.6875	3273.9375	3731.5625	3820	4101.6875	2848.875	1838.9375	vegetacion
515515	553875	1265	1478	1301	1803.9375	3372.4375	3892.125	3890	4287.875	2929.25	1877.5	vegetacion
508685	558605	1305	1558	1393	1954.1875	3177.1875	3538.5625	3648	3876.375	3034.875	2024.25	vegetacion
512645	554145	1270	1527	1276	1783.9375	3598.5	4425.75	4876	4821.125	2798.25	1781.75	vegetacion
508815	553955	1259	1526	1298	1926.625	3386.625	3902.1875	3956	4214.375	2895.4375	1847.125	vegetacion
510375	554545	1275	1530	1282	1879.875	3543.625	4128.8125	4264	4429.3125	2803.3125	1811.4375	vegetacion
510415	560455	1241	1373	1209	1805.75	3476.6875	4188.5	3825	4538.8125	2714	1762.8125	vegetacion
515145	553325	1261	1466	1311	1856.3125	3405.25	3976.4375	3880	4381.1875	2924.6875	1875.9375	vegetacion
509095	554445	1260	1500	1264	1894.6875	3473.6875	3968.0625	4172	4321.8125	2813.4375	1809.4375	vegetacion
509235	554125	1319	1527	1328	1945.8125	3387.4375	3873.3125	3972	4199.125	2871.0625	1858.25	vegetacion
509355	555005	1258	1507	1277	1933.3125	3659.0625	4259.3125	4279	4605.9375	2832.3125	1796.875	vegetacion
512765	554205	1321	1566	1336	1875.125	3323.4375	3758.6875	4077	4128.0625	3049.375	1959.3125	vegetacion
510595	560655	1308	1624	1317	2034.9375	4184	5063.9375	5281	5355.1875	3118.3125	1937.1875	vegetacion
509395	554535	1306	1538	1332	1895.25	3133.25	3540.625	3687	3826.375	2867.875	1855.4375	vegetacion
509125	558475	1278	1455	1321	1881.875	3476.5625	4029.75	3770	4385.1875	2857.375	1833.625	vegetacion
508915	554245	1270	1511	1317	1907.4375	3549.4375	4108.1875	4100	4459.9375	2854.75	1810.125	vegetacion
517445	555185	1289	1562	1302	1965.125	3588.125	4157.75	4344	4511.5625	3059.5	1948.125	vegetacion
511745	559015	1297	1502	1311	1895.5625	3473.4375	4141.5625	4268	4477.0625	3021.6875	2012.5	vegetacion
517775	555505	1312	1582	1323	1878.125	3467.875	4082.75	4060	4399.6875	2838.6875	1792.0625	vegetacion
512785	554235	1347	1618	1412	1897.5	3582.1875	4124.125	4140	4412.25	3028.0625	1921.75	vegetacion
517875	555455	1281	1514	1249	1886.625	3659.5	4275.5625	4684	4693	2968.3125	1873.75	vegetacion
515155	553415	1284	1526	1317	1837.75	3569.75	4186.375	4248	4550.5625	2892.25	1843.25	vegetacion
511945	558685	1344	1616	1442	1928.625	3754.5625	4399.0625	4520	4743.4375	3095.0625	1989.3125	vegetacion
515935	555725	1255	1507	1232	1898.0625	3532	4051.4375	3760	4260	2775.1875	1773.625	vegetacion
509385	554245	1288	1524	1302	1872.5625	3428	3907.875	4111	4218.75	2803.625	1793.8125	vegetacion
508825	558285	1235	1465	1249	1881	3494.5	4044.6875	4133	4364.25	2839.1875	1821	vegetacion
508865	554185	1266	1497	1276	1887.625	3543.25	4157.25	4104	4490.25	2879.25	1792.4375	vegetacion
508955	558205	1248	1450	1259	1882.5625	3477.75	3955.0625	3823	4319.625	2860.8125	1834.625	vegetacion
510025	553965	1346	1522	1390	1882.1875	3231.9375	3673.375	3543	3990.5	2840.5625	1889.25	vegetacion
510305	554265	1272	1541	1292	1921.625	3703.125	4351.3125	4476	4733.9375	2896.4375	1817.0625	vegetacion
511845	558945	1251	1452	1287	1761.5	3629.0625	4356.0625	4477	4721.5625	2732.875	1780	vegetacion
515685	553955	1273	1491	1299	1857.9375	3300.3125	3770.75	3791	4138.5	2948	1934.6875	vegetacion
510075	553755	1464	1772	1610	2295.25	3617.8125	4023.6875	4044	4400	3309.25	2142.125	vegetacion
508755	554265	1318	1552	1358	1975.3125	3524.75	4027.75	3978	4349.25	2911.9375	1852.0625	vegetacion
512915	553985	1282	1492	1285	1821.75	3702.25	4491.6875	4604	4802.5625	2851.6875	1827.5	vegetacion
517745	555185	1284	1606	1284	1948.375	3980.25	4674.8125	5220	5039.9375	2944.75	1835.3125	vegetacion
508805	554475	1294	1532	1310	1911.5	3698.9375	4355.8125	4408	4679.9375	2813.3125	1768.375	vegetacion
508815	554095	1272	1528	1278	1926.625	3609.1875	4213.1875	4160	4485.5	2840.75	1799.5625	vegetacion
509045	553865	1264	1516	1288	1923.5	3560.4375	4141.875	4089	4491.625	2865.3125	1823	vegetacion
512355	554195	1320	1583	1325	1813.0625	3837	4479.9375	4386	4747.625	2820.75	1817.9375	vegetacion
517885	555445	1239	1456	1257	1871.4375	3560.0625	4115.875	3855	4519.5625	2919.8125	1861.1875	vegetacion
510445	560415	1262	1411	1245	1778.0625	3384.25	3993.5625	3832	4343.875	2767.9375	1823.6875	vegetacion
510375	554645	1298	1562	1298	1961.375	3578.3125	4101.8125	4196	4379.5625	2972.75	1887.6875	vegetacion
510045	554195	1270	1476	1263	1863.6875	3796.25	4417.1875	4564	4716.9375	2845.3125	1829.4375	vegetacion
510375	560525	1258	1532	1282	1909.5	3842.625	4707.875	4872	5069.5	2925.25	1847.375	vegetacion
511515	554215	1262	1492	1334	1843.75	3557.875	4150.125	4221	4376.5	2734.25	1808.875	vegetacion
509185	554315	1283	1501	1288	1848.0625	3308	3817.5	3835	4144.1875	2806	1798.6875	vegetacion
509545	554005	1315	1520	1314	1877.5625	3350.3125	3860	3956	4184.6875	2906.6875	1853.5	vegetacion
512905	553825	1279	1466	1305	1773.125	3234.75	3764.4375	3830	4103.25	2920.8125	1892.625	vegetacion
517595	555575	1262	1470	1298	1803.0625	3288.9375	3813.1875	3793	4142.6875	2782.625	1803.75	vegetacion
508765	553455	1302	1602	1396	2088.875	3513.0625	3993.5625	4296	4296.625	3052.5625	1945.875	vegetacion
509505	554855	1289	1529	1292	1903.8125	3442.4375	3964.25	4000	4301.9375	2747.625	1768.6875	vegetacion
515695	553945	1272	1476	1264	1816.1875	3304.75	3812.875	3890	4144.0625	2902.75	1891.875	vegetacion
510385	560075	1259	1500	1261	1767.3125	3373.875	4025.5625	4068	4416.9375	2704.875	1761.375	vegetacion
517815	554975	1283	1439	1298	1803.0625	3272	3840.8125	3724	4173.6875	2767.125	1791.6875	vegetacion
509075	558015	1322	1550	1338	1960.3125	3579.9375	4099.1875	4056	4376.6875	2926	1888.875	vegetacion
509135	558055	1352	1596	1398	2028.9375	3457.1875	3897.0625	3910	4150.0625	3010.9375	1957.1875	vegetacion
512735	554095	1234	1464	1245	1745.8125	3615.6875	4333.5625	4396	4654.5	2757.3125	1744.8125	vegetacion
