Longitude	Latitude	B2	B3	B4	B5	B6	B7	B8	B8A	B11	B12	clase
530975	563785	1908	1880	1517	1962.0625	3789.125	4526.375	4215	4922.6875	2830.875	1693.1875	Agua
504365	574435	1875	1856	1510	2004.5	3780.5625	4497.3125	4405	4909.0625	2863.25	1752.75	Vegetacion
500535	534165	7159	6966	7233	7202.9375	7599.6875	7956.8125	7669	8173.875	6617.25	5234.25	Nubes
511025	522765	1973	1970	1613	2171.6875	3677.3125	4356.1875	3986	4753.375	3266.5	2021.1875	Nubes
594515	582565	5839	5789	6081	6189.3125	6713.875	7069.6875	6573	7268.3125	6124.0625	5157.3125	Nubes
508835	515415	2353	2406	2498	2499.375	3276.125	3697.375	3334	4001.9375	3905.3125	2905.8125	Nubes
510715	514845	2134	2112	1961	2364.1875	3723.25	4348.8125	3990	4832.375	3501.875	2156.125	Nubes
555215	513355	1860	1794	1493	1834.625	3454.125	4219.25	4080	4544.125	2594.3125	1670.4375	Vegetacion
534775	597695	1845	1829	1456	1860.5	3698.4375	4546.25	4481	4955.125	2602.875	1574.5625	Agua
536485	593345	1908	1931	1542	2015.8125	3709.125	4487.125	4627	4904.3125	3217.5	1935.625	Agua
501295	527715	2089	2056	1714	2220.4375	3926.125	4572.0625	4382	5020.25	3304.8125	2082.125	Nubes
600795	513925	2336	2260	2384	2515.5	2691.25	2830.8125	2674	2877.5625	3038.375	2702.875	Urbano
599045	502795	2883	2793	2877	2743.8125	2837.5625	2924.8125	2929	3059.875	3457.6875	3345.9375	Urbano
603585	523965	2098	2082	2032	2404.0625	2916.375	3093.1875	3412	3246.5	2959.875	2509.6875	Urbano
554175	513575	1931	1867	1674	1917.8125	3203.25	3834.75	3397	4177.3125	2916.875	1941.5	Vegetacion
549705	501325	1866	1870	1506	1952.375	3707.75	4425.8125	4608	4790.6875	2816.4375	1756.3125	Vegetacion
508665	518335	2092	2083	1743	2151.4375	3570.0625	4232	4375	4518.9375	2798.3125	1797.4375	Nubes
535135	584665	1838	1805	1457	1941.9375	3456.375	4128.4375	3980	4566.375	2727.4375	1677.9375	Vegetacion
566275	532245	4766	4556	4561	4541.4375	5108.5	5412.8125	5494	5533.5625	4708.3125	3938.1875	Nubes
533045	592085	1969	1959	1662	2099.4375	3806.875	4583.6875	4348	5042.1875	3151.6875	1906.1875	Agua
501605	545305	2042	1930	1668	2000.6875	3152.75	3726	3522	4062.5625	2435.0625	1698.6875	Nubes
502695	528495	2028	1835	1578	1775.3125	2610.9375	3026.5	2818	3133.6875	1850.4375	1371.9375	Nubes
560675	527955	7722	7805	8372	8408	8852.0625	9299.4375	8501	9502.9375	7266.375	5747.875	Nubes
590295	501265	1796	1881	1643	2171.3125	3326.9375	3713.375	3719	4035.125	3245.8125	2283.375	Urbano
551505	558225	6379	6143	6257	6342.625	6704.5625	7052	6629	7224	6077	5000.5625	Nubes
584625	499965	1764	1884	1531	2024.6875	3831.625	4470.1875	4588	4766.25	2622.3125	1755.25	Urbano
501815	535135	6983	6966	7425	7320.25	7858.3125	8354	7917	8691.75	7649.25	6135.4375	Nubes
505125	507055	7650	7354	7412	7616.3125	8159.125	8613	8536	8901.1875	7463.4375	5823.5	Nubes
505035	514305	2443	2466	2196	2506.375	3845.625	4432.6875	4320	4875	3744.75	2419.5	Nubes
562175	529035	1922	1862	1553	2036.625	3751.0625	4407.5	4587	4742.9375	2949	1899.3125	Nubes
567935	503435	5842	5782	6026	5957.3125	6417.125	6788.0625	6399	6985.25	5057.0625	3904.8125	Nubes
530955	565565	1876	1844	1476	1969.8125	4141.625	5216.3125	4873	5692.75	2777.4375	1644.25	Agua
529125	552505	2140	2154	2248	2220.625	2138.75	2311.4375	2085	2089.4375	1175.625	1085.625	Agua
552835	509905	1822	1763	1458	1845.5625	3412.8125	3984.1875	3703	4292.375	2703.6875	1721.375	Vegetacion
593625	497885	1652	1599	1400	1746.5625	2586.875	2812.8125	2771	2976.5625	2197.4375	1625.3125	Urbano
503705	530005	1880	1649	1415	1494.3125	1976.6875	2198.9375	2071	2273.6875	1441.8125	1200.1875	Nubes
534045	599235	1966	1971	1638	2085.8125	3555.4375	4197.6875	4004	4623.3125	3265.6875	1985.125	Agua
605135	516065	2368	2264	2239	2317.125	2430.0625	2449.1875	2414	2538.1875	2663.6875	2487.875	Urbano
504455	573025	1796	1654	1400	1746.125	3181	3783.1875	3509	4153.0625	2397.5625	1503.8125	Vegetacion
505015	509765	3056	2967	2916	2904.625	3600	4003.8125	3832	4252.75	3526.3125	2529.625	Nubes
511725	512665	4473	4371	4425	4339.9375	5019.875	5467.5625	5250	5720.25	5142.625	4003.0625	Nubes
591685	497355	1737	1841	1528	2106.9375	4069.4375	4818.0625	4766	5123.25	2869.9375	1869.75	Urbano
582795	495285	1903	1982	1799	2223.1875	3436.5	3890.5	3826	4193.5625	3212.625	2194.5	Urbano
549205	502035	1906	1978	1600	2073.6875	3943.375	4622.4375	4500	5092.1875	3051.3125	1882.125	Vegetacion
592735	502985	1987	2060	2004	2946.875	4105.5	4351.4375	3916	4841.625	3713.875	2794.1875	Urbano
563245	531205	8461	8438	8933	9023.4375	9386.875	9792.375	9096	10077.8125	7010.125	5229.75	Nubes
535655	560995	1999	1957	1723	2167.125	3634.5	4267.25	3976	4686.5625	3471.5625	2160.125	Vegetacion
507155	571525	1826	1737	1432	1822	3198.25	3837.9375	3546	4235	2620.9375	1650.4375	Vegetacion
563895	524805	2169	1988	1723	2209.875	3116.625	3525.8125	3137	3701	2475.8125	1968.4375	Nubes
550425	560385	7733	7679	8063	8202.75	8580.3125	9012.125	8354	9203.75	7457.5	6029	Nubes
563225	526465	2449	2386	2509	3324.9375	4152.3125	4690.125	2939	5060.875	3668.9375	3541.1875	Nubes
537605	562995	1856	1817	1451	1877.5625	3656.4375	4437.625	4437	4841.125	2858	1698.8125	Vegetacion
592675	585815	10946	10957	11764	11565.125	11861.375	12185.25	12054	12270.875	8439.5	6194.4375	Nubes
533345	586665	1833	1777	1449	1887.125	3280.5625	3873.5625	3606	4209.375	2463.125	1547.625	Vegetacion
529925	551305	2670	2752	2736	3153.25	4499.5	5184.75	4656	5585.5	4153.125	3012.6875	Agua
593815	499275	1833	1833	1803	2049	2572.8125	2772.25	2807	2954.25	2980.9375	2278	Urbano
567105	527385	1889	1789	1573	1957.1875	3376.375	3836.875	3321	4037.4375	2426.75	1702.375	Nubes
500335	507945	6053	5770	5932	5737.625	6180.8125	6458.5625	6354	6522.375	5256.125	3926.5	Nubes
548305	496875	1790	1746	1416	1787.4375	3477.625	4218.625	3990	4524.5625	2599.375	1600.9375	Vegetacion
506565	538905	1976	1738	1456	1602.75	2204.5625	2462.8125	2498	2526.625	1611.625	1265.75	Nubes
502925	520975	5169	5063	5220	5366.375	6075.5	6541.375	6170	6771.625	5869.375	4564.1875	Nubes
501505	520545	2638	2530	2179	2418.1875	4142.8125	5112.4375	4897	5652.125	3096.875	1909.875	Nubes
502795	518845	3435	3093	2840	3109.1875	3818	4229.8125	4124	4520.1875	3627.375	2979.3125	Nubes
561305	534825	6063	6176	6725	6908.9375	7427.625	7940.1875	6908	8244.4375	6002.4375	4734	Nubes
594185	496035	1779	1908	1635	2098.875	3628.375	4180	4674	4554.25	3122.5625	2140.3125	Urbano
555105	513405	1925	1918	1659	1978.1875	3496.375	4121.125	4218	4536.5	2856.375	1849.875	Vegetacion
592435	583315	4452	4292	4357	4399.875	4943.5	5222.5625	5010	5364.125	4212.375	3361.8125	Nubes
501305	517935	3977	3982	4021	4264.5625	5374.875	5954	5601	6359.1875	5001.625	4073	Nubes
535655	560875	1885	1813	1558	2021	3313.6875	3951.0625	3936	4377.625	3232.125	2049.5	Vegetacion
529415	537065	1893	1841	1546	1914.9375	3329.625	3971.875	3662	4368.3125	2864.125	1792.1875	Agua
601955	512025	2209	2124	2210	2263.5	2525.625	2634.8125	2578	2738	2807.5625	2599.9375	Urbano
505375	520385	3956	3619	3316	3628.5625	4761.875	5295.625	5167	5697.875	4417.6875	3266.3125	Nubes
554935	550045	1901	1935	1593	2148	3923.5	4638.75	4511	5006.375	3221.6875	2001.75	Vegetacion
593005	585975	8178	8023	8370	8409.375	8678.1875	8997.125	8435	9110.5	6294.5625	5046.625	Nubes
504515	517505	2090	2080	1757	2184.5	4054.375	4981.0625	4806	5525.125	3231.6875	1919.125	Nubes
549585	497495	2311	2435	2114	2165.125	3377	3975	4124	4333.8125	2671.9375	1788.125	Vegetacion
597485	509135	2322	2241	2269	2375.8125	2618.75	2700.25	2856	2715.6875	2820.125	2595.875	Urbano
554995	541805	1843	1851	1591	2033.4375	3515.3125	4143.25	3716	4450.375	2912.75	1940.6875	Vegetacion
548405	494145	1838	1833	1485	1950.5	3322.6875	3801.625	3653	4098.4375	2535.8125	1657.3125	Vegetacion
552365	550555	1809	1768	1445	1882.875	3381.4375	3969.1875	3981	4299.25	2454.875	1557.5	Vegetacion
560035	534785	8547	8502	8848	8636.5	8890.4375	9115.0625	9355	9125.4375	7301.4375	5426.25	Nubes
603155	501855	1652	1597	1447	1716.125	2578.4375	2841.625	2902	2988.125	2171.3125	1589.625	Urbano
603385	510985	3034	2880	3133	3591.0625	3398.9375	3619.1875	3212	3668.4375	4347.5625	4134.9375	Urbano
597055	508035	1807	1838	1557	2024.75	3705.3125	4509.3125	4384	4819.4375	2857.3125	1950	Urbano
502935	539205	8663	8809	9518	9434.8125	10075	10659	9659	11109.5625	7862.375	5789.25	Nubes
536385	594205	2000	2066	1815	2229.3125	3821.6875	4487.375	4336	4982.1875	3679.9375	2239.3125	Agua
502385	540315	5604	5469	5620	5660.75	6232.125	6663.6875	6435	6926.8125	5898.625	4753.3125	Nubes
504925	570905	1852	1824	1537	1981.125	3625.75	4248.25	4099	4666.125	2776.5625	1719.25	Vegetacion
603305	513115	2352	2294	2854	2677.875	2618.8125	2674.1875	2797	2797.375	3460.8125	3360.625	Urbano
598595	508165	2853	2926	3117	2999.4375	3048.1875	3148.75	3152	3177.9375	3139.4375	2843.625	Urbano
591415	494415	1737	1660	1614	1812.3125	2216.6875	2373.5625	2414	2531.5625	2560.125	2010	Urbano
529555	568575	1902	1866	1515	1966.9375	3819.375	4698.0625	4462	5195.0625	2912.625	1720	Agua
601875	494175	1721	1640	1621	1768.0625	2052.8125	2179.1875	2213	2365.25	3050.0625	2623.4375	Urbano
549635	499975	1866	1855	1508	1962.625	3876.8125	4590.5	4439	5016.875	2836.6875	1722.9375	Vegetacion
547395	559245	2506	2701	2898	3043.5625	4151	4669.6875	4169	4977.25	3547.9375	2963.75	Nubes
596185	497905	2329	2575	2838	2760.25	3414	3682.0625	3838	3881.3125	3643.5625	2951.0625	Urbano
595185	516285	2524	2680	2842	3074.875	3470.875	3630.0625	3515	3696.75	3670.875	3017.9375	Urbano
596525	517775	3597	3626	3805	3590.3125	3745.1875	3837.75	3800	3871.625	3597.6875	3083.625	Urbano
501195	542545	2230	2261	2021	2509.1875	4361	5213.0625	4937	5711.375	3774.4375	2471.3125	Nubes
502225	544175	2454	2480	2212	2468.9375	4051.125	4785.0625	4859	5227.375	3209.3125	2078.8125	Nubes
503175	534925	2448	2486	2525	2756.25	3831.6875	4414.625	3806	4795.3125	3458.3125	2497.625	Nubes
556415	498025	1819	1761	1418	1849	3656.375	4534.0625	4641	4938.625	2625	1627.9375	Vegetacion
505915	540145	5567	5436	5582	5524.75	6236.125	6775.75	6516	7117.4375	6206.125	4760.875	Nubes
555465	501355	1854	1815	1495	1984.75	3660.25	4413.9375	3977	4808	2939.9375	1840.875	Vegetacion
560835	530115	5190	4894	4840	4984.6875	5738.5625	6179.6875	6216	6451.375	5368.375	4138.8125	Nubes
502975	525135	2215	2180	1784	2361.5625	4866.1875	6032.8125	5990	6782.8125	3455.0625	1990.9375	Nubes
549395	495945	1849	1831	1479	1888	3467.1875	4139.6875	3932	4461.1875	2509.25	1578.3125	Vegetacion
560125	534165	4343	4280	4549	4718.6875	5290.5	5666.25	4991	5924.8125	4747.25	3860.0625	Nubes
536755	559925	1891	1893	1544	2074.1875	3477.125	4008.9375	3876	4381	3110.9375	1979.6875	Vegetacion
595625	501425	2670	2733	2937	2826.25	2968.4375	3097.25	3076	3165.75	3603.5625	3461.6875	Urbano
532155	550425	2168	2177	2281	2247.0625	2163.1875	2298.1875	2062	2080.375	1171.375	1106.6875	Agua
595185	495675	1592	1433	1260	1309.4375	1554.1875	1636.0625	1561	1661.75	1374.5625	1250.875	Urbano
588315	500155	1695	1707	1472	1896.375	2896	3178	3178	3363.8125	2540.4375	1803.8125	Urbano
558225	493005	1969	1923	1622	2000.3125	3112.375	3662	3396	3956.75	2488.0625	1672.5	Vegetacion
593885	499695	2788	3266	3673	3160.75	3546.75	3675.125	4487	3864.25	4062.125	3385.5	Urbano
502525	539855	2900	2962	3067	3416.0625	4677.6875	5321.3125	4794	5648.375	3879.75	2949.625	Nubes
591795	512435	2605	2517	2558	2660.0625	2760.8125	2845.6875	2597	2882.875	3271.75	3199.625	Urbano
594675	495165	1833	1995	1675	2351	3993.0625	4441	4659	4794.6875	3605.625	2408.0625	Urbano
528705	537375	1933	1898	1625	1973.5	3442.4375	4108.4375	3966	4566.1875	2967.5	1827.9375	Agua
583155	500885	1988	1903	1735	1922.375	1887.8125	1890.8125	1718	1773.9375	1520.0625	1454.0625	Urbano
551495	560825	4129	4125	4236	4292.1875	5215.25	5803.875	5542	6106.1875	5039.625	3903.125	Nubes
591575	509855	2413	2368	2569	2615.75	2731.4375	2837.375	2839	3013.9375	3580.0625	3575.125	Urbano
585065	499205	1766	1837	1599	2084.375	3322.0625	3719.75	3860	3949.0625	2872.6875	1994	Urbano
503455	521965	3680	3438	3276	3423.25	4178.9375	4613.25	4476	4877	3891.6875	2868.875	Nubes
503085	510875	2435	2395	2316	2673.9375	4095.3125	4785.0625	4436	5185.75	3543.0625	2261.125	Nubes
592855	582055	2456	2391	2043	2306.5	3274.75	3646.8125	3734	3805.6875	2656.3125	2005.875	Nubes
500755	524345	2074	2036	1680	2236.375	3998.9375	4724.75	4889	5275.125	3097.25	1865.0625	Nubes
594095	508395	1783	1802	1602	2030.625	2999.6875	3404.3125	3375	3501.5	2610.5625	1988.8125	Urbano
591475	512265	2630	2640	2712	2649	3196.75	3527.1875	3168	3567.8125	3398.1875	3215.3125	Urbano
504605	546335	1835	1754	1433	1860.125	3419.125	4062.125	3826	4405.4375	2413.8125	1496.375	Nubes
560635	529455	5905	5869	6172	6182.8125	6838.1875	7284.875	6850	7559.8125	6324.5	5157.8125	Nubes
590465	504645	2876	3031	3353	3281.125	3527.25	3669.8125	3703	3862.9375	4369.875	3927.125	Urbano
509005	533285	2100	2160	1870	2307.4375	3489.625	3887.125	3732	4209.75	2966.125	1991.3125	Nubes
534045	559705	2083	2061	2072	2305	3216.5625	3767.1875	3455	4161.25	3766.875	2385.8125	Vegetacion
508955	530695	2338	2329	2392	2689.125	3257.625	3627.75	3505	3984.6875	4594.8125	3399.25	Nubes
551505	510995	1998	1974	1738	1965.75	3407	3979.8125	3716	4275.375	2824.9375	1846.25	Vegetacion
550805	499725	1885	1820	1482	1877.5625	3550.625	4254.125	4079	4641.25	2678.875	1656.5	Vegetacion
596525	494185	1982	1978	2127	2292.0625	2775	3076.9375	2975	3378.75	3830.0625	3066.25	Urbano
535415	593605	2180	2213	2349	2343.4375	2343.1875	2495.125	2247	2319.75	1203.125	1115.6875	Agua
596635	506865	3244	3155	3230	2678.3125	2835.3125	2895.5625	3277	2861.8125	3064.1875	2823.875	Urbano
597195	503065	1716	1661	1482	1826.6875	2878.8125	3266.5	2938	3403.0625	2494.3125	1841.625	Urbano
501655	518785	2082	2015	1726	2173.1875	3512.9375	4094.375	3805	4419.75	2844.1875	1841.8125	Nubes
506785	535655	1998	2001	1595	2172.875	4210.6875	5033.25	4743	5456.8125	3310.4375	1910.1875	Nubes
502015	519445	1947	1718	1471	1547.1875	1964.125	2162.0625	2028	2234.8125	1509.0625	1206.125	Nubes
511885	515705	2012	2000	1645	2030.4375	4013.75	5066.8125	5402	5597.4375	2880	1751.8125	Nubes
529435	563685	1921	1886	1492	1916.6875	3871.5	4678.375	4489	5106.875	2692.5	1610.875	Agua
560775	529365	7059	6930	7227	7274.8125	7850	8253.9375	7969	8527.625	7216.875	6039.3125	Nubes
596745	584565	8075	8052	8554	8618.8125	9137	9595.75	9155	9852.3125	7867.3125	6437.5	Nubes
602345	508405	2062	2083	2531	2481.5	2586.8125	2617.625	2754	2620.4375	3124.3125	3011.5	Urbano
591455	506975	2111	2165	2144	2656.3125	3227.125	3506.9375	3668	3746.1875	3796.375	3318.125	Urbano
502905	573355	1888	1959	1514	2120.75	4753.125	5767.75	5461	6262	3321.5625	1947.1875	Vegetacion
594465	494535	1707	1758	1457	1945.1875	3555.4375	4029.5	4262	4393.6875	2709.25	1886.875	Urbano
566965	526575	4249	4125	4212	4320.3125	4932.625	5225.5	5144	5419.8125	4761	4129.6875	Nubes
547585	494225	1770	1763	1386	1801.5	3392.1875	3986.75	3822	4238.25	2373.125	1507.6875	Vegetacion
503055	570065	1974	1821	1689	1720.875	2240.5625	2571.75	2011	2753.25	1796.375	1399.25	Vegetacion
559795	528695	2079	1721	1497	1584.8125	2096.375	2364.875	2384	2435.5	1665.9375	1331.9375	Nubes
591115	499555	1640	1588	1454	1628.25	2267.5625	2557.6875	2689	2674.75	2053.5	1593.9375	Urbano
507755	537495	1947	1836	1521	1897.375	3672.0625	4529.5	4313	4920.1875	2887.5625	1703.25	Nubes
505745	547065	1945	1929	1591	2174.0625	3733.25	4388.1875	4135	4797.8125	3088.8125	1904.5625	Nubes
536695	596855	1896	1903	1490	1929.8125	3994.0625	4906.0625	4762	5376.125	2889.375	1709.125	Agua
584775	499585	1897	1897	1737	2226.4375	3782.6875	4301.375	4437	4734	3134.5625	2169.75	Urbano
505855	515605	2223	2151	1744	2079.3125	3569.375	4213	4011	4509.375	2635.75	1710.125	Nubes
501265	547465	2117	2176	1884	2485.125	4664.0625	5512.375	5448	5948.4375	3582.125	2554.25	Nubes
502885	548255	3624	3729	3956	4013.25	5039	5611	5130	5974.4375	4936.4375	3805.8125	Nubes
594275	581965	5311	5150	5420	5631.6875	5983.375	6271.9375	5560	6401.125	4725.3125	3694.9375	Nubes
592755	507545	2337	2303	2390	2383.5	2741.875	2931.6875	2634	2984.875	2851.5	2530.0625	Urbano
552765	560775	2294	2141	1969	2121.875	2806.3125	3191.5	2903	3427.1875	2396.3125	1776.875	Nubes
594135	493885	1748	1773	1665	2007.875	3269.3125	3776.25	3339	4035.375	3014.4375	2064.25	Urbano
508825	532135	5142	5072	5440	5468.0625	6255.1875	6729	6150	6976.375	6397.3125	5174.25	Nubes
501195	521245	7138	6956	7312	7249	7783.5625	8251.6875	7689	8526.3125	6915.5625	5389.3125	Nubes
505475	542725	2536	2489	2193	2465.5625	4248	5122.8125	4852	5681.4375	3410.125	2031.9375	Nubes
598045	501065	1777	1753	1593	1978.5625	2738.5	3080.125	2783	3278.125	2932.5	2399.3125	Urbano
537475	599675	1888	1881	1564	2073	3549.25	4222.0625	4265	4562.6875	3316.625	2100.625	Agua
534785	586065	1945	1962	1679	2228.0625	3771.875	4383.375	4206	4837.9375	3432.3125	2175.4375	Vegetacion
550695	493945	1891	1885	1549	1930.25	3278.625	3764.6875	3771	4108.375	2466.125	1604	Vegetacion
568015	502295	7843	7809	8248	8138.3125	8496.375	8865.8125	8322	9044.125	6543.1875	5011.25	Nubes
550725	496475	1885	1866	1526	1912.3125	3623.375	4287.125	4120	4637.5625	2818.6875	1745.125	Vegetacion
508575	519005	2610	2548	2486	2691.875	3294.6875	3568.9375	3356	3623.1875	2966.9375	2036.625	Nubes
553215	494625	1986	1996	1685	2156.25	3659.75	4275.8125	4026	4766.1875	3270.4375	1998.8125	Vegetacion
565105	527095	6349	6253	6634	6663	7081.1875	7445.8125	6932	7613.5	6436.0625	5279.0625	Nubes
504495	544735	2025	2088	1744	2347.4375	4079.9375	4763.25	4685	5257.625	3315.0625	1996.1875	Nubes
511385	517485	2597	2833	3175	3284.6875	3893.4375	4308.25	4045	4543.75	4744.75	3508.375	Nubes
503665	510225	3133	3017	2811	3027.5625	4309.5625	4935.3125	4827	5337.5625	3799.9375	2483.375	Nubes
591845	583985	1734	1561	1342	1520.625	2193.8125	2388.3125	2140	2535.5	1634.375	1268.8125	Nubes
596355	507785	2197	2188	2103	2393.875	2723.6875	2840.875	2606	2900.8125	2761.6875	2518.25	Urbano
501085	535335	4790	4473	4182	4142	4897.5625	5324.5	5578	5514.6875	4340.9375	3351.4375	Nubes
536405	560725	1888	1883	1516	2091.625	3917.3125	4651.6875	4464	5079.5625	3243.8125	1921.75	Vegetacion
556735	543515	1903	1809	2299	2120.0625	3087.75	3505.25	3309	3703.8125	2813.625	2060.75	Vegetacion
508525	513615	8057	8077	8553	8497.6875	9138.6875	9701.1875	9362	10027.5	8582	6622.4375	Nubes
536175	592525	1848	1739	1433	1868.75	3377.4375	4045.375	3669	4505.625	2629.9375	1642.6875	Agua
554215	541435	1776	1688	1414	1807.4375	3217.75	3722.125	3370	4019.5	2269.6875	1519.6875	Vegetacion
590355	509025	2121	2140	2184	2446.875	3019.3125	3311.3125	3342	3416.0625	3292.25	2838.1875	Urbano
504255	541235	3937	4011	4141	4150.125	5198	5777.5	5424	6111.0625	5003	4053.75	Nubes
505935	573405	1860	1789	1479	1939.375	3760	4562.125	4775	4998.625	2984.5625	1854.375	Vegetacion
562365	527365	2009	2069	2117	2214.9375	3017.9375	3460.625	2849	3685.9375	2416.8125	2259.5625	Nubes
547745	501235	1866	1870	1566	1979	3429.6875	3942.8125	3612	4243.8125	2852.875	1788.5	Vegetacion
501405	543925	7704	7668	8304	8347.125	8838	9347.9375	8281	9651.3125	7798.8125	6043.9375	Nubes
549015	562935	4669	4648	4821	4869.375	5562.6875	6000.125	5572	6269.125	5068	4331.625	Nubes
535145	597195	2209	2234	2380	2367.3125	2358.9375	2508.8125	2279	2326.875	1190.5	1108.0625	Agua
504065	521975	3229	3180	3117	3321.6875	4209.875	4741.1875	4223	5013.5625	4001.5	3044.75	Nubes
502845	522375	2285	2090	1870	2056.75	2826.5625	3201.3125	2877	3430.5625	2452.75	1822.0625	Nubes
596925	495765	1844	1985	1692	2140.5	3710.9375	4244.625	4210	4523.25	3204.25	2112.8125	Urbano
502895	515415	2080	2089	1762	2371.9375	3926.125	4549.625	4333	4994.625	3587.125	2206.0625	Nubes
599835	500785	1662	1598	1377	1657	2540.9375	2810.375	2829	3008.5625	2041.25	1487.125	Urbano
566645	523215	5118	4838	4918	4959.875	5453.3125	5792.3125	5602	5933.0625	4868.75	3994.8125	Nubes
597345	507555	2249	2218	2544	2549.375	2637.5	2724.6875	2592	2737.4375	2882.875	2651.0625	Urbano
500455	548745	1845	1777	1467	1887.625	3557	4331.5625	4383	4725.0625	2831.5625	1747	Nubes
507295	520875	2086	2012	1660	2077.375	4063.3125	4998.875	4573	5428.375	3196.5	1929.8125	Nubes
502585	515385	2392	2760	3110	3212.0625	4617.125	5276.0625	4538	5623.5	4263.375	3250.8125	Nubes
584025	499055	1677	1554	1367	1627.5	2730	3132.5625	2842	3335.3125	2166.6875	1549.1875	Urbano
551275	557655	4943	4798	4824	4925.9375	5537	5904.25	5642	6107.5	4960.3125	3817.875	Nubes
595235	513865	2384	2372	2608	3139.1875	3315.75	3477	3029	3683.3125	3963.125	3829.375	Urbano
599435	499725	1652	1551	1385	1622.375	2375.125	2573.1875	2575	2691.375	1975.8125	1518.4375	Urbano
602625	496605	1603	1533	1328	1608.5625	2333.5625	2533.8125	2488	2694.125	1824.125	1414	Urbano
590545	512495	2775	2739	2807	2620.375	3068.25	3326.75	3296	3436.75	3517.5	3122.625	Urbano
586295	502745	1781	1757	1675	1918.8125	2440.875	2658.5625	2761	2826.1875	2708.8125	2030.0625	Urbano
596435	500645	1724	1660	1505	1847.625	2568	2804.5	2766	2995.1875	2543.1875	1901.8125	Urbano
504955	517195	2313	2368	2208	2496.375	3997.0625	4785.3125	4768	5350.375	4245.3125	2682.625	Nubes
593855	508825	2655	2643	2931	2861.0625	2855.9375	3062.3125	3217	3142.625	3544.375	3452	Urbano
505755	523865	2011	1979	1598	2058.5	3992.125	4854.25	4733	5301.75	2951.4375	1744	Nubes
602205	516305	2741	2366	2327	2530.125	2657.375	2820.5625	2844	2941.125	3267	3015.25	Urbano
507815	573525	2033	1911	1691	1878.75	2754	3153.1875	2681	3334.875	2209.75	1527.375	Vegetacion
598885	498345	2757	2665	2750	2730.625	2683.5625	2826	2941	2878.875	3394.125	3316.375	Urbano
591545	506505	1909	1974	1920	2250.9375	2828.0625	3050.1875	2980	3245.375	3406.875	2639.4375	Urbano
595445	508875	2431	2415	2742	2656	2796.375	2786.6875	2680	2866.125	3221.0625	3114.5	Urbano
506465	571415	1855	1865	1500	2048.9375	3991.4375	4735.125	4663	5160.1875	2882	1736.375	Vegetacion
557695	497825	1803	1754	1433	1814.625	3513.1875	4194.375	4132	4570.8125	2454.0625	1577.25	Vegetacion
585715	501815	1716	1706	1551	1935.125	2537.5625	2729.0625	2656	2921.3125	2683.5	2000.4375	Urbano
505485	532565	2258	2095	1648	1936.875	3054.5625	3583.5	3537	3843.4375	2370.6875	1770.9375	Nubes
548855	559205	2228	2137	2042	2096.3125	2649.9375	2967.6875	2680	3103.5625	2201.5	1804.625	Nubes
